url,description
https://bulkbookstore.com/red-a-crayons-story-9780062252074,"A blue crayon mistakenly labeled as ""red"" suffers an identity crisis in this picture book by the New York Times–bestselling creator of My Heart Is Like a Zoo and It's an Orange Aardvark! Funny, insightful, and colorful, Red: A Crayon's Story, by Michael Hall, is about being true to your inner self and following your own path despite obstacles that may come your way. Red will appeal to fans of Lois Ehlert, Eric Carle, and The Day the Crayons Quit, and makes a great gift for readers of any age!"
https://bulkbookstore.com/the-kind-worth-killing-a-novel-9780062267528,
https://bulkbookstore.com/saved-by-the-rancher-book-one-the-hunted-series-9780062268037,
https://bulkbookstore.com/fancy-nancy-nancy-clancy-star-of-stage-and-screen-9780062269645,"For young readers who grew up with the bestselling picture books, Nancy Clancy stars in her own chapter books!"
https://bulkbookstore.com/fancy-nancy-sand-castles-and-sand-palaces-9780062269546,"Join Fancy Nancy on a trip to the beach in New York Times bestselling team Jane O'Connor and Robin Preiss Glasser's 8x8 picture book, complete with a fabulous set of stickers. In Fancy Nancy: Sand Castles and Sand Palaces, Nancy spends the day at the beach with her friends. They build the most magnificent sand palace imaginable! But when the tide comes in, what will happen to their beautiful creation? Fans of Fancy Nancy will delight in Nancy's sparkling creativity and imagination."
https://bulkbookstore.com/twelve-recipes-9780062270306,Winner of the 2015 International Association of Culinary Professionals (IACP) Cookbook Award
https://bulkbookstore.com/the-eighth-day-9780062272157,"Fans of Percy Jackson will devour this first book in Dianne K. Salerni's time-bending series that combines exciting magic and pulse-pounding suspense. In this riveting fantasy adventure, thirteen-year-old Jax Aubrey discovers a secret eighth day with roots tracing back to Arthurian legend."
https://bulkbookstore.com/the-exorcist-9780061007224,The chilling movie we could not forget . . .
https://bulkbookstore.com/pete-the-cat-and-his-magic-sunglasses-9780062275578,"From the bestselling Pete the Cat series, Pete's magic sunglasses help him turn his mood from grumpy to awesome!"
https://bulkbookstore.com/the-keepers-the-box-and-the-dragonfly-9780062275820,"Experience the fantastic adventure filled with magical objects, secret sects, and life as we know it on the line! Mixing magic and physics, Ted Sanders has created an epic story that has the feel of classic fantasy but twists it into something new and innovative."
https://bulkbookstore.com/cycle-of-lies-the-fall-of-lance-armstrong-9780062277237,The definitive account of Lance Armstrong's spectacular rise and fall.
https://bulkbookstore.com/paula-a-memoir-9780061564901,"When Isabel Allende's daughter, Paula, became gravely ill and fell into a coma, the author began to write the story of her family for her unconscious child. In the telling, bizarre ancestors appear before our eyes; we hear both delightful and bitter childhood memories, amazing anecdotes of youthful years, and the most intimate secrets passed along in whispers. With Paula, Allende has written a powerful autobiography whose straightforward acceptance of the magical and spiritual worlds will remind readers of her first book, The House of the Spirits."
https://bulkbookstore.com/smoke-how-a-small-town-girl-accidentally-wound-up-smuggling-7-000-pounds-of-marijuana-with-the-pot-princess-of-beverly-hills-9780062281906,"Combining the excess of The Bling Ring with the intimacy of Blow and the charm of Catch Me If You Can, an outrageous, entertaining and true story of an aspiring young actress’ ill-fated friendship and unwitting alliance with a drug smuggling “heiress.”"
https://bulkbookstore.com/the-december-project-an-extraordinary-rabbi-and-a-skeptical-seeker-confront-lifes-greatest-mystery-9780062281753,A Jewish Book Award Finalist
https://bulkbookstore.com/terms-of-service-social-media-and-the-price-of-constant-connection-9780062282460,"Social networking has grown into a staple of modern society, but its continued evolution is becoming increasingly detrimental to our lives. Shifts in communication and privacy are affecting us more than we realize or understand. Terms of Service crystalizes this current moment in technology and contemplates its implications: the identity-validating pleasures and perils of online visibility; our newly adopted view of daily life through the lens of what is share-worthy; and the surveillance state operated by social media platforms—Facebook, Google, Twitter, and others—to mine our personal data for advertising revenue, an invasion of our lives that is as pervasive as government spying."
https://bulkbookstore.com/big-nate-in-a-class-by-himself-9780062283597,"“Big Nate is funny, big time.”--Jeff Kinney, author of Diary of a Wimpy Kid"
https://bulkbookstore.com/root-to-leaf-a-southern-chef-cooks-through-the-seasons-9780062283696,
https://bulkbookstore.com/a-deadly-wandering-a-tale-of-tragedy-and-redemption-in-the-age-of-attention-9780062284068,"From Pulitzer Prize–winning journalist Matt Richtel, a brilliant, narrative-driven exploration of technology’s vast influence on the human mind and society, dramatically-told through the lens of a tragic “texting-while-driving” car crash that claimed the lives of two rocket scientists in 2006."
https://bulkbookstore.com/pretty-little-liars-16-vicious-9780062287045,#1 New York Times bestselling series
https://bulkbookstore.com/the-first-phone-call-from-heaven-a-novel-9780062294401,"""What if the end is not the end?"""
https://bulkbookstore.com/lost-river-a-cooper-fry-mystery-9780062365750,This atmospheric thriller is perfect for fans of Ian Rankin and Peter Robinson
https://bulkbookstore.com/did-god-kill-jesus-searching-for-love-in-historys-most-famous-execution-9780062297969,"The popular Patheos blogger wants to restore the cross as primarily a symbol of God’s overwhelming love for us and to rescue Christians from the shame and guilt from seeing our situation as “sinners in the hands of an angry God,” which was an invention of the medieval church and became enshrined as orthodox Christianity."
https://bulkbookstore.com/joey-and-johnny-the-ninjas-get-mooned-9780062299338,"Joey and Johnny, the Ninjas: Get Mooned is the first book in a clever, insanely funny, and highly entertaining illustrated series about two best friends and ninjas-in-training, perfect for fans of the Origami Yoda series."
https://bulkbookstore.com/welcome-to-braggsville-a-novel-9780062302120,
https://bulkbookstore.com/true-story-tie-in-edition-murder-memoir-mea-culpa-9780062339270,Now a Major Motion Picture Starring Jonah Hill & James Franco and Distributed by Fox Searchlight Pictures
https://bulkbookstore.com/sapiens-a-brief-history-of-humankind-9780062316097,New York Times Bestseller
https://bulkbookstore.com/the-orphan-queen-9780062317384,"An epic fantasy filled with adventure, intrigue, and romance from the New York Times bestselling coauthor of My Plain Jane, perfect for fans of Graceling by Kristin Cashore, The Girl of Fire and Thorns by Rae Carson, and Shadow and Bone by Leigh Bardugo."
https://bulkbookstore.com/bone-gap-9780062317605,National Book Award Finalist * Printz Award Winner for Best Young Adult Book of the Year
https://bulkbookstore.com/the-unraveling-of-mercy-louis-a-novel-9780062319098,Winner of the 2016 Alex Award
https://bulkbookstore.com/my-heart-and-other-black-holes-9780062324672,"A stunning novel about the transformative power of love, perfect for fans of 13 Reasons Why by Jay Asher."
https://bulkbookstore.com/savage-harvest-a-tale-of-cannibals-colonialism-and-michael-rockefellers-tragic-quest-for-primitive-art-9780062325310,"The mysterious disappearance of Michael Rockefeller in remote New Guinea in 1961 has kept the world, and even Michael's powerful, influential family, guessing for years. Now, Carl Hoffman uncovers startling new evidence that finally tells the full, astonishing story."
https://bulkbookstore.com/gray-work-lp-confessions-of-an-american-paramilitary-spy-9780062326478,"The first ever, first-person story of America's private, paramilitary contractors at work around the world-from a man who performed these missions himself and has decades of stories to tell. This is a fascinating tale-and potentially the first-to describe the work of American contractors, men who run highly dangerous missions deep inside foreign countries on the brink of war. It will lift the veil and detail the ultimate danger and risk of paramilitary operations (both officially government-sanctioned and not) and show us in very intimate terms exactly what private soldiers do when the government can't act or take public responsibility. GRAY WORK combines covert military intelligence with boots-on-the-ground realism, following Jamie Smith through his CIA training and work as a spy in the State Department, to his co-founding of Blackwater following 9/11, to his decision to leave that company. As the founder and director of Blackwater Security, Smith's initial vision has undeniably shaped and transformed a decade of war. He argues that this gray area-and its warriors who occupy the controversial space between public and private-has become an indispensable element of the modern battlefield."
